CWE122_Heap_Based_Buffer_Overflow_s07

Total files, 936

Files not reported, 816

Total OKs, 6, 0.641025641025641%
Total Fails, 114, 12.1794871794872%

File, Expected Bugs, Found Bugs, Bug was found?
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_05.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_13.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_09.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_13.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_17.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_06.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_14.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_08.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_17.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_07.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_02.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_13.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_13.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_10.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_09.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_31.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_07.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_42.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_01.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_33.cpp,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_07.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_11.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_05.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_32.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_14.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_05.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_18.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_14.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_17.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_05.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_18.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_01.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_02.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_15.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_13.c,Memory leak,Argument with 'nonnull' attribute passed null;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_14.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_43.cpp,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_12.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_04.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_32.c,Memory leak,Dead initialization;Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_44.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_10.c,Memory leak,Out-of-bound array access;Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_43.cpp,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_43.cpp,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_31.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_12.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncpy_12.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_07.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_16.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_34.c,Memory leak,Memory leak,OK
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_14.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_10.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_08.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_32.c,Memory leak,Dead initialization,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_31.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_07.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_04.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memmove_11.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_09.c,Memory leak,Dereference of null pointer,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_memmove_05.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_07.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_memcpy_11.c,Memory leak,Argument with 'nonnull' attribute passed null,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_ncat_03.c,Memory leak,Out-of-bound array access,Fail
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_42.c,Memory leak,Out-of-bound array access,Fail
